,buying,maint,doors,persons,lug_boot,safety,class
323,buying_vhigh,maint_med,doors_5more,persons_more,lug_boot_big,safety_high,acc
324,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_small,safety_low,unacc
325,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_small,safety_med,unacc
326,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_small,safety_high,unacc
327,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_med,safety_low,unacc
328,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_med,safety_med,unacc
329,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_med,safety_high,unacc
330,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_big,safety_low,unacc
331,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_big,safety_med,unacc
332,buying_vhigh,maint_low,doors_2,persons_2,lug_boot_big,safety_high,unacc
333,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_small,safety_low,unacc
334,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_small,safety_med,unacc
335,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_small,safety_high,acc
336,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_med,safety_low,unacc
337,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_med,safety_med,unacc
338,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_med,safety_high,acc
339,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_big,safety_low,unacc
340,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_big,safety_med,acc
341,buying_vhigh,maint_low,doors_2,persons_4,lug_boot_big,safety_high,acc
342,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_small,safety_low,unacc
343,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_small,safety_med,unacc
344,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_small,safety_high,unacc
345,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_med,safety_low,unacc
346,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_med,safety_med,unacc
347,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_med,safety_high,acc
348,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_big,safety_low,unacc
349,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_big,safety_med,acc
350,buying_vhigh,maint_low,doors_2,persons_more,lug_boot_big,safety_high,acc
351,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_small,safety_low,unacc
352,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_small,safety_med,unacc
353,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_small,safety_high,unacc
354,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_med,safety_low,unacc
355,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_med,safety_med,unacc
356,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_med,safety_high,unacc
357,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_big,safety_low,unacc
358,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_big,safety_med,unacc
359,buying_vhigh,maint_low,doors_3,persons_2,lug_boot_big,safety_high,unacc
360,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_small,safety_low,unacc
361,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_small,safety_med,unacc
362,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_small,safety_high,acc
363,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_med,safety_low,unacc
364,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_med,safety_med,unacc
365,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_med,safety_high,acc
366,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_big,safety_low,unacc
367,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_big,safety_med,acc
368,buying_vhigh,maint_low,doors_3,persons_4,lug_boot_big,safety_high,acc
369,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_small,safety_low,unacc
370,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_small,safety_med,unacc
371,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_small,safety_high,acc
372,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_med,safety_low,unacc
373,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_med,safety_med,acc
374,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_med,safety_high,acc
375,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_big,safety_low,unacc
376,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_big,safety_med,acc
377,buying_vhigh,maint_low,doors_3,persons_more,lug_boot_big,safety_high,acc
378,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_small,safety_low,unacc
379,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_small,safety_med,unacc
380,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_small,safety_high,unacc
381,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_med,safety_low,unacc
382,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_med,safety_med,unacc
383,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_med,safety_high,unacc
384,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_big,safety_low,unacc
385,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_big,safety_med,unacc
386,buying_vhigh,maint_low,doors_4,persons_2,lug_boot_big,safety_high,unacc
387,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_small,safety_low,unacc
388,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_small,safety_med,unacc
389,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_small,safety_high,acc
390,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_med,safety_low,unacc
391,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_med,safety_med,acc
392,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_med,safety_high,acc
393,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_big,safety_low,unacc
394,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_big,safety_med,acc
395,buying_vhigh,maint_low,doors_4,persons_4,lug_boot_big,safety_high,acc
396,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_small,safety_low,unacc
397,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_small,safety_med,unacc
398,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_small,safety_high,acc
399,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_med,safety_low,unacc
400,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_med,safety_med,acc
401,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_med,safety_high,acc
402,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_big,safety_low,unacc
403,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_big,safety_med,acc
404,buying_vhigh,maint_low,doors_4,persons_more,lug_boot_big,safety_high,acc
405,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_small,safety_low,unacc
406,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_small,safety_med,unacc
407,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_small,safety_high,unacc
408,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_med,safety_low,unacc
409,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_med,safety_med,unacc
410,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_med,safety_high,unacc
411,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_big,safety_low,unacc
412,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_big,safety_med,unacc
413,buying_vhigh,maint_low,doors_5more,persons_2,lug_boot_big,safety_high,unacc
414,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_small,safety_low,unacc
415,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_small,safety_med,unacc
416,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_small,safety_high,acc
417,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_med,safety_low,unacc
418,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_med,safety_med,acc
419,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_med,safety_high,acc
420,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_big,safety_low,unacc
421,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_big,safety_med,acc
422,buying_vhigh,maint_low,doors_5more,persons_4,lug_boot_big,safety_high,acc
423,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_small,safety_low,unacc
424,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_small,safety_med,unacc
425,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_small,safety_high,acc
426,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_med,safety_low,unacc
427,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_med,safety_med,acc
428,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_med,safety_high,acc
429,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_big,safety_low,unacc
430,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_big,safety_med,acc
431,buying_vhigh,maint_low,doors_5more,persons_more,lug_boot_big,safety_high,acc
432,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_low,unacc
433,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_med,unacc
434,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_high,unacc
435,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_low,unacc
436,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_med,unacc
437,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_high,unacc
438,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_low,unacc
439,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_med,unacc
440,buying_high,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_high,unacc
441,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_low,unacc
442,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_med,unacc
443,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_high,unacc
444,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_low,unacc
445,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_med,unacc
446,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_high,unacc
447,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_low,unacc
448,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_med,unacc
449,buying_high,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_high,unacc
450,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_low,unacc
451,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_med,unacc
452,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_high,unacc
453,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_low,unacc
454,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_med,unacc
455,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_high,unacc
456,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_low,unacc
457,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_med,unacc
458,buying_high,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_high,unacc
459,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_low,unacc
460,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_med,unacc
461,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_high,unacc
462,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_low,unacc
463,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_med,unacc
464,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_high,unacc
465,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_low,unacc
466,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_med,unacc
467,buying_high,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_high,unacc
468,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_low,unacc
469,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_med,unacc
470,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_high,unacc
471,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_low,unacc
472,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_med,unacc
473,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_high,unacc
474,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_low,unacc
475,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_med,unacc
476,buying_high,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_high,unacc
477,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_low,unacc
478,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_med,unacc
479,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_high,unacc
480,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_low,unacc
481,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_med,unacc
482,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_high,unacc
483,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_low,unacc
484,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_med,unacc
485,buying_high,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_high,unacc
486,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_low,unacc
487,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_med,unacc
488,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_high,unacc
489,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_low,unacc
490,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_med,unacc
491,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_high,unacc
492,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_low,unacc
493,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_med,unacc
494,buying_high,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_high,unacc
495,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_low,unacc
496,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_med,unacc
497,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_high,unacc
498,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_low,unacc
499,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_med,unacc
500,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_high,unacc
501,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_low,unacc
502,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_med,unacc
503,buying_high,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_high,unacc
504,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_low,unacc
505,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_med,unacc
506,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_high,unacc
507,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_low,unacc
508,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_med,unacc
509,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_high,unacc
510,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_low,unacc
511,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_med,unacc
512,buying_high,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_high,unacc
513,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_low,unacc
514,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_med,unacc
515,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_high,unacc
516,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_low,unacc
517,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_med,unacc
518,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_high,unacc
519,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_low,unacc
520,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_med,unacc
521,buying_high,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_high,unacc
522,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_low,unacc
523,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_med,unacc
524,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_high,unacc
525,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_low,unacc
526,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_med,unacc
527,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_high,unacc
528,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_low,unacc
529,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_med,unacc
530,buying_high,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_high,unacc
531,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_low,unacc
532,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_med,unacc
533,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_high,unacc
534,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_low,unacc
535,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_med,unacc
536,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_high,unacc
537,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_low,unacc
538,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_med,unacc
539,buying_high,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_high,unacc
540,buying_high,maint_high,doors_2,persons_2,lug_boot_small,safety_low,unacc
541,buying_high,maint_high,doors_2,persons_2,lug_boot_small,safety_med,unacc
542,buying_high,maint_high,doors_2,persons_2,lug_boot_small,safety_high,unacc
543,buying_high,maint_high,doors_2,persons_2,lug_boot_med,safety_low,unacc
544,buying_high,maint_high,doors_2,persons_2,lug_boot_med,safety_med,unacc
545,buying_high,maint_high,doors_2,persons_2,lug_boot_med,safety_high,unacc
546,buying_high,maint_high,doors_2,persons_2,lug_boot_big,safety_low,unacc
547,buying_high,maint_high,doors_2,persons_2,lug_boot_big,safety_med,unacc
548,buying_high,maint_high,doors_2,persons_2,lug_boot_big,safety_high,unacc
549,buying_high,maint_high,doors_2,persons_4,lug_boot_small,safety_low,unacc
550,buying_high,maint_high,doors_2,persons_4,lug_boot_small,safety_med,unacc
551,buying_high,maint_high,doors_2,persons_4,lug_boot_small,safety_high,acc
552,buying_high,maint_high,doors_2,persons_4,lug_boot_med,safety_low,unacc
553,buying_high,maint_high,doors_2,persons_4,lug_boot_med,safety_med,unacc
554,buying_high,maint_high,doors_2,persons_4,lug_boot_med,safety_high,acc
555,buying_high,maint_high,doors_2,persons_4,lug_boot_big,safety_low,unacc
556,buying_high,maint_high,doors_2,persons_4,lug_boot_big,safety_med,acc
557,buying_high,maint_high,doors_2,persons_4,lug_boot_big,safety_high,acc
558,buying_high,maint_high,doors_2,persons_more,lug_boot_small,safety_low,unacc
559,buying_high,maint_high,doors_2,persons_more,lug_boot_small,safety_med,unacc
560,buying_high,maint_high,doors_2,persons_more,lug_boot_small,safety_high,unacc
561,buying_high,maint_high,doors_2,persons_more,lug_boot_med,safety_low,unacc
562,buying_high,maint_high,doors_2,persons_more,lug_boot_med,safety_med,unacc
563,buying_high,maint_high,doors_2,persons_more,lug_boot_med,safety_high,acc
564,buying_high,maint_high,doors_2,persons_more,lug_boot_big,safety_low,unacc
565,buying_high,maint_high,doors_2,persons_more,lug_boot_big,safety_med,acc
566,buying_high,maint_high,doors_2,persons_more,lug_boot_big,safety_high,acc
567,buying_high,maint_high,doors_3,persons_2,lug_boot_small,safety_low,unacc
568,buying_high,maint_high,doors_3,persons_2,lug_boot_small,safety_med,unacc
569,buying_high,maint_high,doors_3,persons_2,lug_boot_small,safety_high,unacc
570,buying_high,maint_high,doors_3,persons_2,lug_boot_med,safety_low,unacc
571,buying_high,maint_high,doors_3,persons_2,lug_boot_med,safety_med,unacc
572,buying_high,maint_high,doors_3,persons_2,lug_boot_med,safety_high,unacc
573,buying_high,maint_high,doors_3,persons_2,lug_boot_big,safety_low,unacc
574,buying_high,maint_high,doors_3,persons_2,lug_boot_big,safety_med,unacc
575,buying_high,maint_high,doors_3,persons_2,lug_boot_big,safety_high,unacc
576,buying_high,maint_high,doors_3,persons_4,lug_boot_small,safety_low,unacc
577,buying_high,maint_high,doors_3,persons_4,lug_boot_small,safety_med,unacc
578,buying_high,maint_high,doors_3,persons_4,lug_boot_small,safety_high,acc
579,buying_high,maint_high,doors_3,persons_4,lug_boot_med,safety_low,unacc
580,buying_high,maint_high,doors_3,persons_4,lug_boot_med,safety_med,unacc
581,buying_high,maint_high,doors_3,persons_4,lug_boot_med,safety_high,acc
582,buying_high,maint_high,doors_3,persons_4,lug_boot_big,safety_low,unacc
583,buying_high,maint_high,doors_3,persons_4,lug_boot_big,safety_med,acc
584,buying_high,maint_high,doors_3,persons_4,lug_boot_big,safety_high,acc
585,buying_high,maint_high,doors_3,persons_more,lug_boot_small,safety_low,unacc
586,buying_high,maint_high,doors_3,persons_more,lug_boot_small,safety_med,unacc
587,buying_high,maint_high,doors_3,persons_more,lug_boot_small,safety_high,acc
588,buying_high,maint_high,doors_3,persons_more,lug_boot_med,safety_low,unacc
589,buying_high,maint_high,doors_3,persons_more,lug_boot_med,safety_med,acc
590,buying_high,maint_high,doors_3,persons_more,lug_boot_med,safety_high,acc
591,buying_high,maint_high,doors_3,persons_more,lug_boot_big,safety_low,unacc
592,buying_high,maint_high,doors_3,persons_more,lug_boot_big,safety_med,acc
593,buying_high,maint_high,doors_3,persons_more,lug_boot_big,safety_high,acc
594,buying_high,maint_high,doors_4,persons_2,lug_boot_small,safety_low,unacc
595,buying_high,maint_high,doors_4,persons_2,lug_boot_small,safety_med,unacc
596,buying_high,maint_high,doors_4,persons_2,lug_boot_small,safety_high,unacc
597,buying_high,maint_high,doors_4,persons_2,lug_boot_med,safety_low,unacc
598,buying_high,maint_high,doors_4,persons_2,lug_boot_med,safety_med,unacc
599,buying_high,maint_high,doors_4,persons_2,lug_boot_med,safety_high,unacc
600,buying_high,maint_high,doors_4,persons_2,lug_boot_big,safety_low,unacc
601,buying_high,maint_high,doors_4,persons_2,lug_boot_big,safety_med,unacc
602,buying_high,maint_high,doors_4,persons_2,lug_boot_big,safety_high,unacc
603,buying_high,maint_high,doors_4,persons_4,lug_boot_small,safety_low,unacc
604,buying_high,maint_high,doors_4,persons_4,lug_boot_small,safety_med,unacc
605,buying_high,maint_high,doors_4,persons_4,lug_boot_small,safety_high,acc
606,buying_high,maint_high,doors_4,persons_4,lug_boot_med,safety_low,unacc
607,buying_high,maint_high,doors_4,persons_4,lug_boot_med,safety_med,acc
608,buying_high,maint_high,doors_4,persons_4,lug_boot_med,safety_high,acc
609,buying_high,maint_high,doors_4,persons_4,lug_boot_big,safety_low,unacc
610,buying_high,maint_high,doors_4,persons_4,lug_boot_big,safety_med,acc
611,buying_high,maint_high,doors_4,persons_4,lug_boot_big,safety_high,acc
612,buying_high,maint_high,doors_4,persons_more,lug_boot_small,safety_low,unacc
613,buying_high,maint_high,doors_4,persons_more,lug_boot_small,safety_med,unacc
614,buying_high,maint_high,doors_4,persons_more,lug_boot_small,safety_high,acc
615,buying_high,maint_high,doors_4,persons_more,lug_boot_med,safety_low,unacc
616,buying_high,maint_high,doors_4,persons_more,lug_boot_med,safety_med,acc
617,buying_high,maint_high,doors_4,persons_more,lug_boot_med,safety_high,acc
618,buying_high,maint_high,doors_4,persons_more,lug_boot_big,safety_low,unacc
619,buying_high,maint_high,doors_4,persons_more,lug_boot_big,safety_med,acc
620,buying_high,maint_high,doors_4,persons_more,lug_boot_big,safety_high,acc
621,buying_high,maint_high,doors_5more,persons_2,lug_boot_small,safety_low,unacc
622,buying_high,maint_high,doors_5more,persons_2,lug_boot_small,safety_med,unacc
623,buying_high,maint_high,doors_5more,persons_2,lug_boot_small,safety_high,unacc
624,buying_high,maint_high,doors_5more,persons_2,lug_boot_med,safety_low,unacc
625,buying_high,maint_high,doors_5more,persons_2,lug_boot_med,safety_med,unacc
626,buying_high,maint_high,doors_5more,persons_2,lug_boot_med,safety_high,unacc
627,buying_high,maint_high,doors_5more,persons_2,lug_boot_big,safety_low,unacc
628,buying_high,maint_high,doors_5more,persons_2,lug_boot_big,safety_med,unacc
629,buying_high,maint_high,doors_5more,persons_2,lug_boot_big,safety_high,unacc
630,buying_high,maint_high,doors_5more,persons_4,lug_boot_small,safety_low,unacc
631,buying_high,maint_high,doors_5more,persons_4,lug_boot_small,safety_med,unacc
632,buying_high,maint_high,doors_5more,persons_4,lug_boot_small,safety_high,acc
633,buying_high,maint_high,doors_5more,persons_4,lug_boot_med,safety_low,unacc
634,buying_high,maint_high,doors_5more,persons_4,lug_boot_med,safety_med,acc
635,buying_high,maint_high,doors_5more,persons_4,lug_boot_med,safety_high,acc
636,buying_high,maint_high,doors_5more,persons_4,lug_boot_big,safety_low,unacc
637,buying_high,maint_high,doors_5more,persons_4,lug_boot_big,safety_med,acc
638,buying_high,maint_high,doors_5more,persons_4,lug_boot_big,safety_high,acc
639,buying_high,maint_high,doors_5more,persons_more,lug_boot_small,safety_low,unacc
640,buying_high,maint_high,doors_5more,persons_more,lug_boot_small,safety_med,unacc
641,buying_high,maint_high,doors_5more,persons_more,lug_boot_small,safety_high,acc
642,buying_high,maint_high,doors_5more,persons_more,lug_boot_med,safety_low,unacc
643,buying_high,maint_high,doors_5more,persons_more,lug_boot_med,safety_med,acc
644,buying_high,maint_high,doors_5more,persons_more,lug_boot_med,safety_high,acc
645,buying_high,maint_high,doors_5more,persons_more,lug_boot_big,safety_low,unacc
646,buying_high,maint_high,doors_5more,persons_more,lug_boot_big,safety_med,acc
647,buying_high,maint_high,doors_5more,persons_more,lug_boot_big,safety_high,acc
648,buying_high,maint_med,doors_2,persons_2,lug_boot_small,safety_low,unacc
649,buying_high,maint_med,doors_2,persons_2,lug_boot_small,safety_med,unacc
650,buying_high,maint_med,doors_2,persons_2,lug_boot_small,safety_high,unacc
651,buying_high,maint_med,doors_2,persons_2,lug_boot_med,safety_low,unacc
652,buying_high,maint_med,doors_2,persons_2,lug_boot_med,safety_med,unacc
653,buying_high,maint_med,doors_2,persons_2,lug_boot_med,safety_high,unacc
654,buying_high,maint_med,doors_2,persons_2,lug_boot_big,safety_low,unacc
655,buying_high,maint_med,doors_2,persons_2,lug_boot_big,safety_med,unacc
656,buying_high,maint_med,doors_2,persons_2,lug_boot_big,safety_high,unacc
657,buying_high,maint_med,doors_2,persons_4,lug_boot_small,safety_low,unacc
658,buying_high,maint_med,doors_2,persons_4,lug_boot_small,safety_med,unacc
659,buying_high,maint_med,doors_2,persons_4,lug_boot_small,safety_high,acc
660,buying_high,maint_med,doors_2,persons_4,lug_boot_med,safety_low,unacc
661,buying_high,maint_med,doors_2,persons_4,lug_boot_med,safety_med,unacc
662,buying_high,maint_med,doors_2,persons_4,lug_boot_med,safety_high,acc
663,buying_high,maint_med,doors_2,persons_4,lug_boot_big,safety_low,unacc
